[2024-03-20 17:17:22.452] [PSS] [info] ***********  Log Begin **********
[2024-03-20 17:17:22.452] [PSS] [info] process id= 13504
[2024-03-20 17:17:22.452] [PSS] [debug] [13504|35384]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x187200b2e10, this= 0x187210b6b50
[2024-03-29 23:34:34.473] [PSS] [debug] [5304|11116]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1abcd69e7f0
[2024-03-29 23:34:34.473] [PSS] [debug] [5304|11116]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1ab401a14c0
[2024-03-29 23:34:34.474] [PSS] [info] [5304|11116]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1ab401a14c0
[2024-03-29 23:34:34.474] [PSS] [debug] [5304|11116]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1ab401a14d0, this= 0x1abcc9b51e0
[2024-03-29 23:34:36.487] [PSS] [error] [5304|15212]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1ab401a14c0
[2024-03-29 23:34:36.487] [PSS] [debug] [5304|15212]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1abcd69e7f0
[2024-03-29 23:34:36.487] [PSS] [error] [5304|15212]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1abcd69e7f0
[2024-03-29 23:35:58.906] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1ab40293be0, this= 0x1abca7d5070
[2024-03-29 23:35:58.906] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1abcd69e7f0
[2024-03-29 23:35:58.906] [PSS] [debug] [5304|15032]transport_client_tcp2.cpp:71 Stop: called, this= 0x1ab401a14c0
[2024-03-29 23:35:58.907] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1abca7d5070
[2024-03-29 23:35:58.907] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1abca7d5070
[2024-03-29 23:35:58.907] [PSS] [error] [5304|6156]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1abca7d5070
[2024-03-29 23:35:58.907] [PSS] [debug] [5304|6156]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1abca7d5070
[2024-03-29 23:35:58.908] [PSS] [debug] [5304|6156]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1abcca0f540
[2024-03-29 23:35:58.908] [PSS] [info] [5304|6156]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1abcca0f540
[2024-03-29 23:35:58.908] [PSS] [debug] [5304|6156]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1abcca0f550, this= 0x1aa9a74a320
[2024-03-29 23:36:00.920] [PSS] [error] [5304|15344]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1abcca0f540
[2024-03-29 23:36:00.921] [PSS] [debug] [5304|15344]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1abca7d5070
[2024-03-29 23:36:00.921] [PSS] [error] [5304|15344]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1abca7d5070
[2024-03-29 23:36:32.806] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1ab4088d630, this= 0x1ac4c1cc040
[2024-03-29 23:36:32.806] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1abca7d5070
[2024-03-29 23:36:32.806] [PSS] [debug] [5304|15032]transport_client_tcp2.cpp:71 Stop: called, this= 0x1abcca0f540
[2024-03-29 23:36:32.807] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1ac4c1cc040
[2024-03-29 23:36:32.807] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1ac4c1cc040
[2024-03-29 23:36:32.807] [PSS] [error] [5304|14936]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1ac4c1cc040
[2024-03-29 23:36:32.807] [PSS] [debug] [5304|14936]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1ac4c1cc040
[2024-03-29 23:36:32.807] [PSS] [debug] [5304|14936]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1ab3f932680
[2024-03-29 23:36:32.807] [PSS] [info] [5304|14936]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1ab3f932680
[2024-03-29 23:36:32.807] [PSS] [debug] [5304|14936]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1ab3f932690, this= 0x1ab3fa76d40
[2024-03-29 23:36:34.815] [PSS] [error] [5304|8996]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1ab3f932680
[2024-03-29 23:36:34.815] [PSS] [debug] [5304|8996]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1ac4c1cc040
[2024-03-29 23:36:34.815] [PSS] [error] [5304|8996]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1ac4c1cc040
[2024-03-29 23:37:11.171] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1aa12824b50, this= 0x1abca7d5070
[2024-03-29 23:37:11.171] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1ac4c1cc040
[2024-03-29 23:37:11.171] [PSS] [debug] [5304|15032]transport_client_tcp2.cpp:71 Stop: called, this= 0x1ab3f932680
[2024-03-29 23:37:11.172] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1abca7d5070
[2024-03-29 23:37:11.172] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1abca7d5070
[2024-03-29 23:37:11.172] [PSS] [error] [5304|4060]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1abca7d5070
[2024-03-29 23:37:11.172] [PSS] [debug] [5304|4060]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1abca7d5070
[2024-03-29 23:37:11.173] [PSS] [debug] [5304|4060]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1aa9a9de9d0
[2024-03-29 23:37:11.173] [PSS] [info] [5304|4060]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1aa9a9de9d0
[2024-03-29 23:37:11.173] [PSS] [debug] [5304|4060]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1aa9a9de9e0, this= 0x1abc37bbe60
[2024-03-29 23:37:13.181] [PSS] [error] [5304|7640]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1aa9a9de9d0
[2024-03-29 23:37:13.181] [PSS] [debug] [5304|7640]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1abca7d5070
[2024-03-29 23:37:13.181] [PSS] [error] [5304|7640]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1abca7d5070
[2024-03-29 23:57:54.754] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1ab47c0ad20, this= 0x1ac4c1cc040
[2024-03-29 23:57:54.754] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1abca7d5070
[2024-03-29 23:57:54.754] [PSS] [debug] [5304|15032]transport_client_tcp2.cpp:71 Stop: called, this= 0x1aa9a9de9d0
[2024-03-29 23:57:54.756] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1ac4c1cc040
[2024-03-29 23:57:54.756] [PSS] [debug] [5304|15032]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1ac4c1cc040
[2024-03-29 23:57:54.757] [PSS] [error] [5304|20184]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1ac4c1cc040
[2024-03-29 23:57:54.757] [PSS] [debug] [5304|20184]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1ac4c1cc040
[2024-03-29 23:57:54.757] [PSS] [debug] [5304|20184]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1aa1c684940
[2024-03-29 23:57:54.757] [PSS] [info] [5304|20184]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1aa1c684940
[2024-03-29 23:57:54.757] [PSS] [debug] [5304|20184]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1aa1c684950, this= 0x1abc419a840
[2024-03-29 23:57:56.761] [PSS] [error] [5304|6580]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1aa1c684940
[2024-03-29 23:57:56.761] [PSS] [debug] [5304|6580]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1ac4c1cc040
[2024-03-29 23:57:56.761] [PSS] [error] [5304|6580]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1ac4c1cc040
[2024-03-30 00:00:19.347] [PSS] [info] ***********  Log Begin **********
[2024-03-30 00:00:19.347] [PSS] [info] process id= 16904
[2024-03-30 00:00:19.347] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1cdc61c6720, this= 0x1cdc5c3a820
[2024-03-30 00:00:19.347] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= Undefined, this= 0x1cdc5c3a820
[2024-03-30 00:00:19.347] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1cdc5c3a820
[2024-03-30 00:00:19.348] [PSS] [error] [16904|17852]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1cdc5c3a820
[2024-03-30 00:00:19.349] [PSS] [debug] [16904|17852]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1cdc5c3a820
[2024-03-30 00:00:19.349] [PSS] [debug] [16904|17852]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1cd1b4337b0
[2024-03-30 00:00:19.349] [PSS] [info] [16904|17852]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1cd1b4337b0
[2024-03-30 00:00:19.349] [PSS] [debug] [16904|17852]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1cd1b4337c0, this= 0x1cdbf5ea090
[2024-03-30 00:00:21.359] [PSS] [error] [16904|12832]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1cd1b4337b0
[2024-03-30 00:00:21.360] [PSS] [debug] [16904|12832]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1cdc5c3a820
[2024-03-30 00:00:21.360] [PSS] [error] [16904|12832]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1cdc5c3a820
[2024-03-30 00:00:50.904] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1cd1b494f40, this= 0x1cdc5c38410
[2024-03-30 00:00:50.904] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1cdc5c3a820
[2024-03-30 00:00:50.904] [PSS] [debug] [16904|2828]transport_client_tcp2.cpp:71 Stop: called, this= 0x1cd1b4337b0
[2024-03-30 00:00:50.905] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1cdc5c38410
[2024-03-30 00:00:50.905] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1cdc5c38410
[2024-03-30 00:00:50.905] [PSS] [error] [16904|17688]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1cdc5c38410
[2024-03-30 00:00:50.905] [PSS] [debug] [16904|17688]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1cdc5c38410
[2024-03-30 00:00:50.905] [PSS] [debug] [16904|17688]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1cd1b434370
[2024-03-30 00:00:50.906] [PSS] [info] [16904|17688]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1cd1b434370
[2024-03-30 00:00:50.906] [PSS] [debug] [16904|17688]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1cd1b434380, this= 0x1ca24e818f0
[2024-03-30 00:00:52.912] [PSS] [error] [16904|20248]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1cd1b434370
[2024-03-30 00:00:52.912] [PSS] [debug] [16904|20248]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1cdc5c38410
[2024-03-30 00:00:52.912] [PSS] [error] [16904|20248]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1cdc5c38410
[2024-03-30 00:01:20.290] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1cdbf1fedc0, this= 0x1cdc5c3cc30
[2024-03-30 00:01:20.290] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1cdc5c38410
[2024-03-30 00:01:20.290] [PSS] [debug] [16904|2828]transport_client_tcp2.cpp:71 Stop: called, this= 0x1cd1b434370
[2024-03-30 00:01:20.291] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1cdc5c3cc30
[2024-03-30 00:01:20.291] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1cdc5c3cc30
[2024-03-30 00:01:20.291] [PSS] [error] [16904|16980]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1cdc5c3cc30
[2024-03-30 00:01:20.291] [PSS] [debug] [16904|16980]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1cdc5c3cc30
[2024-03-30 00:01:20.291] [PSS] [debug] [16904|16980]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1cd1b434f30
[2024-03-30 00:01:20.291] [PSS] [info] [16904|16980]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1cd1b434f30
[2024-03-30 00:01:20.291] [PSS] [debug] [16904|16980]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1cd1b434f40, this= 0x1cd1ac9c1d0
[2024-03-30 00:01:22.301] [PSS] [error] [16904|14012]transport_client_tcp2.cpp:106 HandleConnect: connected error= Подключение не установлено, т.к. конечный компьютер отверг запрос на подключение, this= 0x1cd1b434f30
[2024-03-30 00:01:22.302] [PSS] [debug] [16904|14012]streaming_driver_interface_impl.cpp:248 NotifyConnectResult: network connect to service result= 10061, this= 0x1cdc5c3cc30
[2024-03-30 00:01:22.302] [PSS] [error] [16904|14012]streaming_driver_interface_impl.cpp:250 NotifyConnectResult: connect to service network error= 10061, this= 0x1cdc5c3cc30
[2024-03-30 00:07:04.878] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:25 StreamingDriverInterfaceImpl: callback= 0x1ca2d1e8990, this= 0x1cdc5c317e0
[2024-03-30 00:07:04.878] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:30 ~StreamingDriverInterfaceImpl: called, this= 0x1cdc5c3cc30
[2024-03-30 00:07:04.878] [PSS] [debug] [16904|2828]transport_client_tcp2.cpp:71 Stop: called, this= 0x1cd1b434f30
[2024-03-30 00:07:04.879] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:95 SetTrackingOrigin: tracking origin= FloorLevel, this= 0x1cdc5c317e0
[2024-03-30 00:07:04.879] [PSS] [debug] [16904|2828]streaming_driver_interface_impl.cpp:39 ConnectToService: try to connect to service, this= 0x1cdc5c317e0
[2024-03-30 00:07:04.879] [PSS] [error] [16904|17708]streaming_driver_interface_impl.cpp:572 InvokeSetTrackingOrigin: "invalid media session", !media_session_, this= 0x1cdc5c317e0
[2024-03-30 00:07:04.879] [PSS] [debug] [16904|17708]streaming_driver_interface_impl.cpp:469 InvokeConnectToService: connect to service through the network, port= 54000, this= 0x1cdc5c317e0
[2024-03-30 00:07:04.879] [PSS] [debug] [16904|17708]transport_client_tcp2.cpp:34 Start: buffer size(send\recv): 1048576\1048576, this= 0x1cd1b4337b0
[2024-03-30 00:07:04.879] [PSS] [info] [16904|17708]transport_client_tcp2.cpp:58 Start: server= 127.0.0.1:54000, local=0.0.0.0:0, this= 0x1cd1b4337b0
[2024-03-30 00:07:04.879] [PSS] [debug] [16904|17708]transport_data_receiver_raw.cpp:34 UpdateConfig: enable_channel= 1, enable_packet= 1, sink= 0x1cd1b4337c0, this= 0x1cd1a272640
